frame_index,source_frame_index,analysis_frame_index,timestamp_ms,frame_status,frame_rejection_reason,human_target_unavailable,human_target_unavailable_reason,human_target_unavailable_note,human_target_unavailable_start_frame,human_target_unavailable_end_frame,human_target_accepted,human_target_accepted_note,human_target_accepted_start_frame,human_target_accepted_end_frame,manual_review_decision,manual_override_applied,automatic_frame_status,automatic_frame_rejection_reason,valid_target_frame,valid_segment_id,backend_pose_count,selected_pose_index,multiple_pose_candidates,competing_pose_count,competing_pose_max_iou,competing_pose_min_center_distance_fraction,competing_pose_proximity_flag,target_overlap_ambiguous_flag,identity_jump_flag,identity_uncertain_flag,pelvis_x,pelvis_y,shoulder_mid_x,shoulder_mid_y,pelvis_jump_px,shoulder_jump_px,body_scale_px,body_scale_relative_change,pose_bbox_x,pose_bbox_y,pose_bbox_width,pose_bbox_height,pose_centroid_x,pose_centroid_y,pose_scale_px,pose_scale_relative_change,roi_center_x,roi_center_y,roi_pose_centroid_distance_px,roi_pose_centroid_distance_fraction,pose_roi_overlap_fraction,pose_centroid_consistent_with_roi
0,0,0,0.0,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,,,,,False,,,,NOT_REVIEWED,False,INVALID_TRACK_SEGMENT,Valid-looking pose segment is too short to establish target identity continuity.,False,,1,0,False,0,0.0,,False,False,False,False,948.3337936401367,126.10224533081055,946.6830635070801,33.40974712371826,,,92.70719569614856,,900.0193023681641,13.0,54.876075744628906,247.77456665039062,927.4573402404785,136.8872833251953,253.77868225664486,,932.1428571428571,171.42857142857144,34.85763406318491,0.09259042440231507,1.0,True
1,1,1,33.333333333333336,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,False,,,,,False,,,,NOT_REVIEWED,False,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,False,,2,1,True,1,0.6944817405197746,0.08134913688135864,True,True,False,False,932.6470603942871,129.71345901489258,920.393913269043,34.381991386413574,16.097032776215148,26.30712221327963,96.1157028516809,0.034096148217070306,864.4421653747559,13.0,81.13776016235352,253.61538696289062,905.0110454559326,139.8076934814453,266.2782391193474,0.12503618856914014,922.4285714285714,172.42857142857144,36.97961450649328,0.09767487951300349,0.999436717367318,True
2,2,2,66.66666666666667,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,927.3577079772949,130.37258911132812,907.2811279296875,40.59851837158203,5.3302627960700235,14.511731361672298,91.9915911569798,0.04125451911639613,832.7037200927734,16.3311767578125,147.44578552246094,254.67877197265625,906.4266128540039,143.67056274414062,294.2813901044981,0.28012251198738564,912.7142857142858,173.42857142857142,30.415027714282683,0.07988650477492609,1.0,True
3,3,3,100.0,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,917.03564453125,131.51154708862305,899.129810333252,42.78969478607178,10.384710831709302,8.44068910915311,90.51069535873602,0.014813770465173237,829.4188442230225,18.836998462677002,140.59658241271973,246.1008677482605,899.7171354293823,141.88743233680725,283.43083123150785,0.10854084990581232,903.0,174.42857142857144,32.70631335351878,0.08542672377379583,1.0,True
4,4,4,133.33333333333334,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,905.053638458252,139.70664596557617,884.8568534851074,47.666072845458984,14.516477366647889,15.082982469228982,94.23044743357147,0.03720960886600707,835.3079719543457,22.553269386291504,109.05398178100586,249.03883266448975,889.8349628448486,147.07268571853638,271.86965832395435,0.11564929954138754,893.2857142857143,175.42857142857142,28.565082529326013,0.07419706783787468,1.0,True
5,5,5,166.66666666666666,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,892.8212928771973,148.5805892944336,870.8663845062256,50.817068099975586,15.112152348958148,14.34092024045323,100.19842353009852,0.05969915516030043,822.4734001159668,23.20156764984131,104.33916091918945,247.09906101226807,874.6429805755615,146.75109815597534,268.2249176614005,0.0364592509778111,883.5714285714287,176.42857142857142,30.991444036387822,0.08005606087427086,1.0,True
6,6,6,200.0,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,882.6581268310547,152.30381774902344,862.669303894043,56.21731948852539,10.823695034808253,9.816050408497006,98.1436100333175,0.020554812516959568,797.9633102416992,21.186566591262817,111.5345230102539,257.3528926372528,853.7305717468262,149.86301290988922,280.4825505657816,0.12261616280307973,875.5357142857143,177.67857142857142,35.3435925854668,0.0924598870344854,1.0,True
7,7,7,233.33333333333334,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,875.6160888671875,149.2641830444336,853.8545036315918,52.68653678894043,7.670050705301349,9.49563742666061,98.9990320569715,0.008557000110536027,796.0190658569336,26.41422748565674,102.47010040283203,252.32158184051514,847.2541160583496,152.5750184059143,272.3349080435085,0.08150290270279364,867.5000000000001,178.92857142857144,33.23259805517442,0.08805705971546798,1.0,True
8,8,8,266.6666666666667,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,867.4799957275391,147.97594451904297,849.4675483703613,48.69293022155762,8.237449245690986,5.932475864180217,100.90374218922597,0.019053291079203002,778.1647396087646,25.0,111.89876747131348,253.7821807861328,834.1141233444214,151.8910903930664,277.35668271409014,0.050234066020066644,859.4642857142858,180.17857142857144,37.984369357836464,0.10196016795784772,1.0,True
9,9,9,300.0,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,858.6920433044434,147.0610809326172,835.4037952423096,57.30792713165283,8.835444707107927,16.492644536511897,92.7252452950276,0.0818115466898251,785.0608024597168,30.608325839042664,95.28984451293945,255.2264825105667,832.7057247161865,158.22156709432602,272.43478456690656,0.04923497621629189,851.4285714285714,181.42857142857144,29.817948272561424,0.08109596476741737,1.0,True
10,10,10,333.3333333333333,VALID_TARGET,,False,,,,,False,,,,NOT_REVIEWED,False,VALID_TARGET,,True,1,1,0,False,0,0.0,,False,False,False,False,849.1039581298828,155.1944351196289,830.6451835632324,62.647132873535156,12.573099365152922,7.1520278988828485,94.3701727853258,0.0164546204412417,791.7369384765625,33.40370178222656,82.81837463378906,256.92079162597656,833.146125793457,161.86409759521484,269.9392086131637,0.024963869436995054,847.3809523809524,185.23809523809524,27.3673903356795,0.07135493872306925,1.0,True
11,11,11,366.66666666666663,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,False,,,,,True,,11.0,40.0,ACCEPTED,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,True,1,2,0,True,1,0.048040073266525755,0.23195955850002586,True,True,False,False,841.3468742370605,158.9979019165039,819.6233940124512,69.94601249694824,8.639369779978932,13.219436018937627,91.66323473597124,0.027078177258749423,777.1972312927246,41.07790184020996,102.26530838012695,253.2701816558838,828.3298854827881,167.71299266815186,273.1372882161768,0.03199118886323506,843.3333333333333,189.04761904761907,26.081980947686596,0.06530289687100613,1.0,True
12,12,12,400.0,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,False,,,,,True,,11.0,40.0,ACCEPTED,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,True,1,2,0,True,1,0.37863289407866735,0.15168759603785545,True,True,False,False,835.4253234863281,161.22850799560547,810.6386909484863,75.43960952758789,6.327745789270027,10.531120428647277,89.29788492972175,0.023661184764772993,758.1033706665039,46.980873107910156,124.1229019165039,247.33516693115234,820.1648216247559,170.64845657348633,276.7330475043323,0.035969278058537814,839.2857142857142,192.8571428571429,29.305874540742963,0.07057069127573412,1.0,True
13,13,13,433.33333333333337,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,False,,,,,True,,11.0,40.0,ACCEPTED,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,True,1,2,0,True,1,0.044780423299811065,0.3735758379707113,True,True,False,False,834.9241981506348,171.13308715820312,808.895881652832,79.46015357971191,9.917248357797513,4.382026781763079,95.29637983993018,0.0600044424744258,753.6179828643799,51.60061836242676,129.07003593444824,241.797025680542,818.153000831604,172.49913120269775,274.0891749122472,0.02644731774157173,834.5238095238094,203.57142857142858,35.121091113569136,0.08239838912161399,1.0,True
14,14,14,466.6666666666667,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,False,,,,,True,,11.0,40.0,ACCEPTED,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,True,1,2,0,True,1,0.052548596977666964,0.3738327851536494,True,True,False,False,828.8468017578125,172.09931182861328,801.838399887085,87.91812324523926,6.1537254593618576,11.015684260945077,88.40772750682092,0.06890890945742434,739.3723087310791,59.68903350830078,148.7219753265381,241.7379379272461,813.7332963943481,180.55800247192383,283.82293173446095,0.09736920011461346,829.7619047619048,214.2857142857143,37.34266769252847,0.0853658733016232,1.0,True
15,15,15,500.0,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,False,,,,,True,,11.0,40.0,ACCEPTED,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,True,1,2,0,True,1,0.06400297394526923,0.3802729066838643,True,True,False,False,826.5184593200684,185.00708770751953,794.2234554290771,96.01813888549805,13.11609151567167,11.117447210172887,94.66784189347244,0.06262148742643579,732.0902004241943,63.19541549682617,158.25078773498535,237.99843215942383,811.215594291687,182.1946315765381,285.8086169608734,0.019863305166402546,825.0,225.00000000000003,44.9700945807287,0.10018425474798899,1.0,True
16,16,16,533.3333333333334,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,False,,,,,True,,11.0,40.0,ACCEPTED,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,True,1,2,0,True,1,0.08521318352308006,0.380044843921615,True,True,False,False,825.330696105957,188.91543579101562,796.4646377563477,101.44465637207031,4.084845920541393,5.8711149074212665,92.11072997648449,0.02557942904351659,734.9003448486328,66.4287109375,154.0299530029297,238.52578735351562,811.9153213500977,185.6916046142578,283.93622110378817,0.018730043315468858,825.8928571428571,227.32142857142858,43.91370799127422,0.09531961137211555,1.0,True
17,17,17,566.6666666666666,VALID_TARGET,HUMAN_ACCEPTED_TARGET: operator reviewed the raw skeleton and confirmed that it belongs to the documented athlete.,False,,,,,True,,11.0,40.0,ACCEPTED,True,TARGET_IDENTITY_UNCERTAIN,TARGET_OVERLAP_AMBIGUOUS: another detected person overlaps or is too close to the selected pose for automated identity acceptance.,True,1,2,0,True,1,0.06326642580854037,0.4328449857357464,True,True,False,False,823.427433013916,201.62176513671875,791.6931552886963,112.59721374511719,12.848082185252473,12.130399041177771,94.51156084425484,0.024016110683162367,738.463508605957,75.44339370727539,146.5506820678711,241.67742538452148,811.7388496398926,196.28210639953613,282.63948831514887,0.01297154189264872,826.7857142857142,229.64285714285717,36.59710133094795,0.07744323285803967,1.0,True
